Pyranine in 1-butanol 4th run 5 more minutes of sonication,,Pyranine in 1-butanol 5th run 10 more min sonication (20 total),,Pyranine in 1-butanol 5th rerun 10 more min sonication (20 total),,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
343.18396,0.0302667208,343.18396,0.03202905878,343.18396,0.03340936452,
342.9888,0.03006884828,342.9888,0.03189434111,342.9888,0.03324957192,
342.7936096,0.03007473052,342.7936096,0.03183823451,342.7936096,0.03324973956,
342.5984192,0.03004230186,342.5984192,0.03171015158,342.5984192,0.03307463974,
342.4032593,0.02982487343,342.4032593,0.03151793778,342.4032593,0.03276797011,
342.1690063,0.02950112522,342.1690063,0.03115535155,342.1690063,0.03252769262,
341.9738464,0.02958954312,341.9738464,0.03106939606,341.9738464,0.03232075647,
341.778656,0.02930850536,341.778656,0.03099916503,341.778656,0.03221131861,
341.5834351,0.02914367802,341.5834351,0.03083294444,341.5834351,0.03207512572,
341.3882446,0.02912756801,341.3882446,0.03065709397,341.3882446,0.03187258169,
341.1930237,0.02912806533,341.1930237,0.03050502948,341.1930237,0.03177645802,
340.9977722,0.02905759402,340.9977722,0.03041045554,340.9977722,0.03170586005,
340.8025818,0.02885733917,340.8025818,0.03022850491,340.8025818,0.03145860136,
340.5682678,0.02873983793,340.5682678,0.03004734963,340.5682678,0.03124991991,
340.3730469,0.02865391597,340.3730469,0.02986141853,340.3730469,0.03111544438,
340.1778259,0.0287770927,340.1778259,0.02993335202,340.1778259,0.031092586,
339.9825745,0.02854763716,339.9825745,0.02966281772,339.9825745,0.03095713072,
339.7872925,0.02842297591,339.7872925,0.02946245112,339.7872925,0.03072515875,
339.5920715,0.02843679488,339.5920715,0.02941026166,339.5920715,0.03073666058,
339.3967896,0.02848411351,339.3967896,0.0293345917,339.3967896,0.03061614931,
339.2015381,0.02826287784,339.2015381,0.02912748419,339.2015381,0.030548824,
339.0062866,0.02813087218,339.0062866,0.02900163457,339.0062866,0.03035115637,
338.7719116,0.02813783102,338.7719116,0.02892573178,338.7719116,0.03034963086,
338.5766602,0.02790098265,338.5766602,0.02866179682,338.5766602,0.03004576825,
338.3813477,0.02791064419,338.3813477,0.02852646075,338.3813477,0.02995770238,
338.1860657,0.02772692218,338.1860657,0.02837483585,338.1860657,0.029828839,
337.9907532,0.02762657963,337.9907532,0.02833510004,337.9907532,0.02980726771,
337.7954407,0.02759742178,337.7954407,0.0282901749,337.7954407,0.02983100154,
337.6001587,0.02748872526,337.6001587,0.02818962,337.6001587,0.02971767075,
337.4048767,0.02764569782,337.4048767,0.02816531248,337.4048767,0.02966204099,
337.1704407,0.02726623416,337.1704407,0.02798625827,337.1704407,0.02951182052,
336.9751587,0.02735337056,336.9751587,0.02801649086,336.9751587,0.02952439897,
336.7798157,0.02728630044,336.7798157,0.02785615623,336.7798157,0.02930761874,
336.5844727,0.02741667256,336.5844727,0.02781459317,336.5844727,0.02934622392,
336.3891296,0.02731926925,336.3891296,0.02778177895,336.3891296,0.02933359519,
336.1937561,0.02706771344,336.1937561,0.02745632455,336.1937561,0.02906083129,
335.9984436,0.02708862536,335.9984436,0.02736555599,335.9984436,0.0290012192,
335.8030701,0.02719231509,335.8030701,0.02744587325,335.8030701,0.02906409837,
335.5686646,0.02710851841,335.5686646,0.02724826336,335.5686646,0.02901746333,
335.373291,0.02704074234,335.373291,0.02728307433,335.373291,0.02900362574,
335.1779175,0.02688005194,335.1779175,0.0269844085,335.1779175,0.02879772708,
334.9825134,0.02693706006,334.9825134,0.02696622908,334.9825134,0.02885418572,
334.7871399,0.02700526081,334.7871399,0.0269685965,334.7871399,0.02882898413,
334.5917969,0.02694190666,334.5917969,0.02678893507,334.5917969,0.02880433761,
334.3963928,0.02691852488,334.3963928,0.02665869519,334.3963928,0.02875239402,
334.2009583,0.02685950696,334.2009583,0.02662662975,334.2009583,0.02867664583,
334.0055847,0.02673720382,334.0055847,0.02642303705,334.0055847,0.02861642279,
333.7710876,0.02678794414,333.7710876,0.02634057216,333.7710876,0.02859955654,
333.5757141,0.02660180628,333.5757141,0.02627902105,333.5757141,0.02850860357,
333.380249,0.02658953145,333.380249,0.02611495554,333.380249,0.02838428691,
333.1848145,0.02640903555,333.1848145,0.02595946938,333.1848145,0.02822351269,
332.9894409,0.02637888677,332.9894409,0.02587827295,332.9894409,0.02819000557,
332.7940063,0.02630137838,332.7940063,0.0257767085,332.7940063,0.02812993154,
332.5985413,0.02637698874,332.5985413,0.02581788599,332.5985413,0.02823301591,
332.4031372,0.0262480285,332.4031372,0.02569988556,332.4031372,0.02803493664,
332.1685486,0.02628971823,332.1685486,0.02565715276,332.1685486,0.02797684446,
331.973114,0.02632626891,331.973114,0.02563699707,331.973114,0.02799233235,
331.7776489,0.02631493844,331.7776489,0.02559841797,331.7776489,0.02794752456,
331.5821838,0.02619157732,331.5821838,0.02557057701,331.5821838,0.02778164111,
331.3867493,0.02629637346,331.3867493,0.02566786297,331.3867493,0.02789778076,
331.1912842,0.02611814439,331.1912842,0.02556269616,331.1912842,0.02776585706,
330.9957581,0.02622333542,330.9957581,0.02570625581,330.9957581,0.02776367776,
330.8002625,0.02605747618,330.8002625,0.02560660057,330.8002625,0.02763107605,
330.6047974,0.02601883188,330.6047974,0.02566808276,330.6047974,0.02757171355,
330.3702087,0.02604898252,330.3702087,0.02569724806,330.3702087,0.02754082344,
330.1747131,0.02597631514,330.1747131,0.02560841106,330.1747131,0.02746945061,
329.9792175,0.02591421269,329.9792175,0.02553941496,329.9792175,0.02736254968,
329.7836914,0.02604332194,329.7836914,0.0255248379,329.7836914,0.02738830075,
329.5881958,0.02598277479,329.5881958,0.02557340451,329.5881958,0.02725027502,
329.3926697,0.02591987327,329.3926697,0.02556719817,329.3926697,0.02720052749,
329.1971436,0.02580269426,329.1971436,0.0255649481,329.1971436,0.02716227807,
329.0016174,0.02571979724,329.0016174,0.02561382204,329.0016174,0.0271690283,
328.7669678,0.02572888881,328.7669678,0.02562340349,328.7669678,0.02707327902,
328.5714417,0.02573822625,328.5714417,0.02559654973,328.5714417,0.02712099999,
328.375885,0.02581736445,328.375885,0.02563595399,328.375885,0.02708755061,
328.1803284,0.02572279051,328.1803284,0.02564918995,328.1803284,0.02696625516,
327.9848022,0.02577970363,327.9848022,0.02572210319,327.9848022,0.02700512297,
327.7892151,0.02578500472,327.7892151,0.02569722012,327.7892151,0.02695223689,
327.5936279,0.02577569149,327.5936279,0.02574781328,327.5936279,0.02697297744,
327.3981018,0.02573795244,327.3981018,0.02573940717,327.3981018,0.02689313143,
327.2025146,0.0258012116,327.2025146,0.02578489482,327.2025146,0.02683120035,
326.9678345,0.02569483221,326.9678345,0.02580824494,326.9678345,0.02675140835,
326.7722473,0.02557216771,326.7722473,0.02577154525,326.7722473,0.02669481002,
326.5766602,0.02550098114,326.5766602,0.02575970627,326.5766602,0.0266802758,
326.381073,0.02543685958,326.381073,0.02579599246,326.381073,0.02664782293,
326.1854553,0.02534459159,326.1854553,0.02577113174,326.1854553,0.02662153915,
325.9898376,0.0254412517,325.9898376,0.02583041415,325.9898376,0.02663202584,
325.7942505,0.02549790591,325.7942505,0.02573309094,325.7942505,0.02656726912,
325.5986328,0.02563526668,325.5986328,0.02584799565,325.5986328,0.02663513459,
325.4030151,0.02566717565,325.4030151,0.02572364174,325.4030151,0.02659676969,
325.1682739,0.02580763958,325.1682739,0.02577113174,325.1682739,0.02669742517,
324.9726257,0.02579343691,324.9726257,0.02570686117,324.9726257,0.02668817528,
324.7769775,0.02572377957,324.7769775,0.02548445575,324.7769775,0.02659222856,
324.5813599,0.02556492016,324.5813599,0.02541020885,324.5813599,0.02644975111,
324.3856812,0.02545343712,324.3856812,0.02523014694,324.3856812,0.02643959969,
324.1900635,0.02545253187,324.1900635,0.025260875,324.1900635,0.02653102763,
323.9944458,0.02528493665,323.9944458,0.02504728176,323.9944458,0.02637437545,
323.7987366,0.02513830736,323.7987366,0.02493743971,323.7987366,0.02638892643,
323.6030579,0.02518872358,323.6030579,0.02504856884,323.6030579,0.02632882632,
323.3682861,0.02519080788,323.3682861,0.02507138625,323.3682861,0.02641940676,
323.1725769,0.0253059268,323.1725769,0.02512736246,323.1725769,0.02642898075,
322.9769287,0.02533375099,322.9769287,0.02507741936,322.9769287,0.02641090564,
322.7812195,0.02536500804,322.7812195,0.02511266246,322.7812195,0.02641533501,
322.5855408,0.02542708814,322.5855408,0.02523530461,322.5855408,0.02642504685,
322.3898621,0.02538010105,322.3898621,0.02515797317,322.3898621,0.02634799853,
322.1941528,0.02538811602,322.1941528,0.02523626573,322.1941528,0.02631689049,
321.9984436,0.02541073039,321.9984436,0.02508328855,321.9984436,0.02636670135,
321.8027344,0.02536476031,321.8027344,0.02514148876,321.8027344,0.02632291429,
321.5678711,0.02540065721,321.5678711,0.02517484315,321.5678711,0.02636296116,
321.3721313,0.02545480989,321.3721313,0.02520482615,321.3721313,0.02634797059,
321.1764526,0.02561585233,321.1764526,0.02530425414,321.1764526,0.02647990361,
320.9807129,0.02563902922,320.9807129,0.02523324639,320.9807129,0.02644975111,
320.7849731,0.0256258212,320.7849731,0.0251541324,320.7849731,0.02642180026,
320.5892639,0.02578140609,320.5892639,0.02520372905,320.5892639,0.02647811547,
320.3934937,0.02577673644,320.3934937,0.02519876324,320.3934937,0.02645354718,
320.1977234,0.02584211715,320.1977234,0.02522449568,320.1977234,0.02650893293,
320.0020142,0.02585354634,320.0020142,0.02508331649,320.0020142,0.02654610761,
319.7670593,0.02574668638,319.7670593,0.02507854439,319.7670593,0.02653397247,
319.5713501,0.0257307291,319.5713501,0.02505386248,319.5713501,0.02657709271,
319.3755493,0.02552041784,319.3755493,0.02494283952,319.3755493,0.02643357404,
319.1797791,0.02551440522,319.1797791,0.02488916181,319.1797791,0.0264235884,
318.9840088,0.02549134567,318.9840088,0.024832258,318.9840088,0.02648868039,
318.788208,0.02559512295,318.788208,0.02493510954,318.788208,0.02664113604,
318.5924377,0.02569834702,318.5924377,0.02495040745,318.5924377,0.02664471418,
318.3966675,0.02573223971,318.3966675,0.02484903112,318.3966675,0.0266658254,
318.2008667,0.02591819689,318.2008667,0.02500411868,318.2008667,0.02676198073,
318.0050354,0.02582110092,318.0050354,0.02496523969,318.0050354,0.02673092671,
317.7700806,0.02593677118,317.7700806,0.02499389276,317.7700806,0.02682109363,
317.5742493,0.02588860318,317.5742493,0.02488187142,317.5742493,0.02679345012,
317.378418,0.02613565512,317.378418,0.02507495135,317.378418,0.02688390575,
317.1826172,0.02600459568,317.1826172,0.02509774081,317.1826172,0.0268527884,
316.9867859,0.02606264316,316.9867859,0.02510772459,316.9867859,0.02691813931,
316.7909546,0.02620642446,316.7909546,0.02524891309,316.7909546,0.02696782537,
316.5951233,0.02644391917,316.5951233,0.02541427128,316.5951233,0.02720694989,
316.3992615,0.02642757632,316.3992615,0.02546046488,316.3992615,0.02711733431,
316.2034302,0.02652401105,316.2034302,0.02557982877,316.2034302,0.02719311416,
315.9684143,0.02671501413,315.9684143,0.02574371919,315.9684143,0.02738885209,
315.7725525,0.02671669424,315.7725525,0.02575739846,315.7725525,0.02727348357,
315.5766907,0.02681702003,315.5766907,0.02585360035,315.5766907,0.02738479897,
315.3808594,0.02679997496,315.3808594,0.02596713789,315.3808594,0.02744212374,
315.1849365,0.02664350159,315.1849365,0.02585110068,315.1849365,0.02739621326,
314.9891052,0.02654684894,314.9891052,0.02583230846,314.9891052,0.02746608481,
314.7932129,0.02646050788,314.7932129,0.02594174631,314.7932129,0.02753081173,
314.59729,0.02637311071,314.59729,0.02593031526,314.59729,0.02753315493,
314.4014587,0.02640933916,314.4014587,0.02600256167,314.4014587,0.02759951912,
314.1663208,0.02646823972,314.1663208,0.02605439723,314.1663208,0.02760111913,
313.9704285,0.02654712461,313.9704285,0.0261926502,313.9704285,0.02765138075,
313.7745667,0.02667584457,313.7745667,0.02622932941,313.7745667,0.02771629952,
313.5786438,0.02682676725,313.5786438,0.02640369907,313.5786438,0.02788977697,
313.3827209,0.02700404823,313.3827209,0.026512729,313.3827209,0.02796204574,
313.1868286,0.02706903592,313.1868286,0.02657574415,313.1868286,0.02799092419,
312.9908752,0.02720052749,312.9908752,0.02671930939,312.9908752,0.02808610536,
312.7949524,0.02728299238,312.7949524,0.02678841166,312.7949524,0.02817089111,
312.5990295,0.02733958513,312.5990295,0.02689293958,312.5990295,0.02830948681,
312.4030762,0.02743735164,312.4030762,0.0268879272,312.4030762,0.02830128185,
312.1679688,0.02745552361,312.1679688,0.02705972269,312.1679688,0.02843881212,
311.9720154,0.02735976502,311.9720154,0.02709264681,311.9720154,0.02845937572,
311.7760315,0.02740330063,311.7760315,0.0271739345,311.7760315,0.02846833132,
311.5801086,0.02747521363,311.5801086,0.02733809687,311.5801086,0.0286889784,
311.3841248,0.02747543342,311.3841248,0.0274297148,311.3841248,0.02865781449,
311.1881714,0.02755442075,311.1881714,0.02755797841,311.1881714,0.02883363143,
310.992218,0.02764395997,310.992218,0.02767808549,310.992218,0.02890462056,
310.7962036,0.02774952166,310.7962036,0.02780772001,310.7962036,0.02895456366,
310.6002502,0.02781933919,310.6002502,0.02800312825,310.6002502,0.02904209495,
310.4042053,0.02773506194,310.4042053,0.02798769437,310.4042053,0.02908419259,
310.1690369,0.02783173136,310.1690369,0.02814175375,310.1690369,0.02927233838,
309.973053,0.02791456506,309.973053,0.02826472931,309.973053,0.02935829945,
309.7770996,0.02792339772,309.7770996,0.02827558666,309.7770996,0.02943330817,
309.5810547,0.02806083672,309.5810547,0.02833982557,309.5810547,0.02948464081,
309.3850403,0.02813183703,309.3850403,0.02839909866,309.3850403,0.02959838323,
309.1890564,0.02817826718,309.1890564,0.0285373535,309.1890564,0.02974433638,
308.9930115,0.02825840376,308.9930115,0.02857619524,308.9930115,0.02990054525,
308.7969971,0.02826754749,308.7969971,0.02853069082,308.7969971,0.02999178879,
308.6009827,0.02828680351,308.6009827,0.02860915102,308.6009827,0.03006596491,
308.3656921,0.02823213115,308.3656921,0.02858667262,308.3656921,0.03014397994,
308.1697083,0.0282915011,308.1697083,0.02847236581,308.1697083,0.03015752137,
307.9736633,0.02836613171,307.9736633,0.02860270813,307.9736633,0.03035482205,
307.7775879,0.02840153128,307.7775879,0.02861512266,307.7775879,0.03051677532,
307.581543,0.0285061989,307.581543,0.02863185108,307.581543,0.03058037534,
307.3854675,0.02860787883,307.3854675,0.028733477,307.3854675,0.03072627075,
307.1894531,0.02888049558,307.1894531,0.02889095433,307.1894531,0.030915685,
306.9933777,0.02912817709,306.9933777,0.02902521193,306.9933777,0.03115765937,
306.7973022,0.0290878173,306.7973022,0.02899897657,306.7973022,0.03111992218,
306.6011963,0.02914677933,306.6011963,0.02906692028,306.6011963,0.03117395751,
306.3659058,0.02910486795,306.3659058,0.02916560322,306.3659058,0.03139977157,
306.1698303,0.02915259264,306.1698303,0.02922233194,306.1698303,0.03149049357,
305.9737244,0.02929366194,305.9737244,0.02936450392,305.9737244,0.03175445646,
305.7776489,0.02942178398,305.7776489,0.02949514054,305.7776489,0.03177648783,
305.581543,0.02931312844,305.581543,0.02956651524,305.581543,0.03181926906,
305.385437,0.02955842391,305.385437,0.02977848984,305.385437,0.03199174255,
305.1893311,0.02963003144,305.1893311,0.02986957133,305.1893311,0.03218268976,
304.9932251,0.02980718575,304.9932251,0.03006979264,304.9932251,0.03233776987,
304.7970886,0.02991809882,304.7970886,0.03013804182,304.7970886,0.03248255327,
304.6009827,0.03005472943,304.6009827,0.03041750751,304.6009827,0.03262833506,
304.3656006,0.03017566726,304.3656006,0.03063512221,304.3656006,0.03289366141,
304.1694946,0.03023347259,304.1694946,0.03073913418,304.1694946,0.033032123,
303.9733582,0.03033486195,303.9733582,0.03077050485,303.9733582,0.03314137831,
303.7772217,0.03047934361,303.7772217,0.03098798916,303.7772217,0.03330789879,
303.5810852,0.03060042858,303.5810852,0.03123323061,303.5810852,0.03353954852,
303.3849182,0.03083533421,303.3849182,0.03140617162,303.3849182,0.03380355611,
303.1887512,0.0310933087,303.1887512,0.03167826682,303.1887512,0.03395375609,
302.9926147,0.03133755177,302.9926147,0.03191192076,302.9926147,0.03434067965,
302.7964478,0.03160674125,302.7964478,0.03212874755,302.7964478,0.03453854471,
302.6002808,0.03178526089,302.6002808,0.03231013194,302.6002808,0.03481387347,
302.4040833,0.03193259239,302.4040833,0.03259624541,302.4040833,0.0350728482,
302.1687012,0.03201863542,302.1687012,0.03281071037,302.1687012,0.03531293944,
301.9724731,0.03223858401,301.9724731,0.03309905529,301.9724731,0.03575652838,
301.7763062,0.03228921816,301.7763062,0.03330742195,301.7763062,0.03599829227,
301.5801086,0.03258020058,301.5801086,0.03354905546,301.5801086,0.03625183925,
301.3839111,0.03280476481,301.3839111,0.03386520222,301.3839111,0.03650010005,
301.1877136,0.03305494413,301.1877136,0.03428823873,301.1877136,0.03692647442,
300.9915161,0.0333998315,300.9915161,0.0346624516,300.9915161,0.03733436391,
300.7952881,0.03369889036,300.7952881,0.0350170359,300.7952881,0.03769788519,
300.5990906,0.03403446078,300.5990906,0.03535272926,300.5990906,0.03808793426,
300.4028931,0.03430160135,300.4028931,0.03574376926,300.4028931,0.03849663585,
300.1674194,0.03460848331,300.1674194,0.03617814928,300.1674194,0.03899598867,
299.9711914,0.03488652036,299.9711914,0.03648976609,299.9711914,0.03930878639,

Pyranine in 1-butanol 4th run 5 more minutes of sonication,
Pyranine in 1-butanol 4th run 5 more minutes of sonication
Collection Time: 1/24/2020 1:47:28 PM
Operator Name  : CameronSlaten
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  550.0
Stop (nm)  300.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  60.000
UV-Vis Data Interval (nm)  0.20
UV-Vis Ave. Time (sec)  0.2000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 1/24/2020 12:53:44 PM
Method Modifications:
UVVIS SAT Changed: 1/24/2020 12:56:25 PM, Old:0.0125, New:0.2000
Common SAT Changed: 1/24/2020 12:56:25 PM, Old:0.0125, New:0.2000
Comment Changed: 1/24/2020 12:57:38 PM, Old:, New:Pyranine in 1-butanol and acetonitrile
Operator Changed: 1/24/2020 12:57:38 PM, Old:, New:CameronSlaten
X Start nm Changed: 1/24/2020 12:57:38 PM, Old:  800.0, New:  550.0
X Stop nm Changed: 1/24/2020 12:57:38 PM, Old:  200.0, New:  300.0
Common Interval nm Changed: 1/24/2020 12:57:38 PM, Old:     5.00, New:     0.20
Baseline Correction Changed: 1/24/2020 12:57:38 PM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 300.6

Pyranine in 1-butanol 5th run 10 more min sonication (20 total),
Pyranine in 1-butanol 5th run 10 more min sonication (20 total)
Collection Time: 1/24/2020 2:09:18 PM
Operator Name  : CameronSlaten
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  550.0
Stop (nm)  300.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  60.000
UV-Vis Data Interval (nm)  0.20
UV-Vis Ave. Time (sec)  0.2000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 1/24/2020 12:53:44 PM
Method Modifications:
UVVIS SAT Changed: 1/24/2020 12:56:25 PM, Old:0.0125, New:0.2000
Common SAT Changed: 1/24/2020 12:56:25 PM, Old:0.0125, New:0.2000
Comment Changed: 1/24/2020 12:57:38 PM, Old:, New:Pyranine in 1-butanol and acetonitrile
Operator Changed: 1/24/2020 12:57:38 PM, Old:, New:CameronSlaten
X Start nm Changed: 1/24/2020 12:57:38 PM, Old:  800.0, New:  550.0
X Stop nm Changed: 1/24/2020 12:57:38 PM, Old:  200.0, New:  300.0
Common Interval nm Changed: 1/24/2020 12:57:38 PM, Old:     5.00, New:     0.20
Baseline Correction Changed: 1/24/2020 12:57:38 PM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 300.6

Pyranine in 1-butanol 5th rerun 10 more min sonication (20 total),
Pyranine in 1-butanol 5th rerun 10 more min sonication (20 total)
Collection Time: 1/24/2020 2:13:49 PM
Operator Name  : CameronSlaten
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  550.0
Stop (nm)  300.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  60.000
UV-Vis Data Interval (nm)  0.20
UV-Vis Ave. Time (sec)  0.2000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 1/24/2020 12:53:44 PM
Method Modifications:
UVVIS SAT Changed: 1/24/2020 12:56:25 PM, Old:0.0125, New:0.2000
Common SAT Changed: 1/24/2020 12:56:25 PM, Old:0.0125, New:0.2000
Comment Changed: 1/24/2020 12:57:38 PM, Old:, New:Pyranine in 1-butanol and acetonitrile
Operator Changed: 1/24/2020 12:57:38 PM, Old:, New:CameronSlaten
X Start nm Changed: 1/24/2020 12:57:38 PM, Old:  800.0, New:  550.0
X Stop nm Changed: 1/24/2020 12:57:38 PM, Old:  200.0, New:  300.0
Common Interval nm Changed: 1/24/2020 12:57:38 PM, Old:     5.00, New:     0.20
Baseline Correction Changed: 1/24/2020 12:57:38 PM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 300.0

