Pyranine in Acetonitrile,,
Wavelength (nm),Abs,
424.586853,0.04818030074,
424.394104,0.04183157161,
424.201416,0.04525344819,
424.008667,0.04588013142,
423.7774353,0.04389741272,
423.5846863,0.04561288282,
423.3918762,0.04692866653,
423.1991882,0.04299467057,
423.0063782,0.04468364269,
422.7750854,0.04565034807,
422.5823059,0.04347876459,
422.3894958,0.04305829108,
422.1967163,0.0431590341,
422.0039368,0.04737406597,
421.8110962,0.04498072714,
421.5797119,0.04121721908,
421.3869324,0.04568709806,
421.1940613,0.0434971638,
421.0012207,0.04747015238,
420.8083801,0.04763642326,
420.5769958,0.04321724921,
420.3841553,0.04998802021,
420.1912537,0.04726189375,
419.9984741,0.04234088585,
419.8055725,0.04449079558,
419.5741272,0.04639119282,
419.3812256,0.04498213157,
419.188385,0.04283679649,
418.9954529,0.04231708497,
418.8025513,0.04876464978,
418.6096191,0.04483865947,
418.3781128,0.04642097652,
418.1852417,0.04925322533,
417.9922791,0.04664970189,
417.7993469,0.04949165508,
417.6064148,0.04286159202,
417.3748169,0.04710401967,
417.1819153,0.04301718995,
416.9889526,0.04761346057,
416.7959595,0.04669696838,
416.6029968,0.04493393004,
416.4100647,0.04329108447,
416.1784363,0.04280679673,
415.9854431,0.04582716897,
415.79245,0.04962222278,
415.5993958,0.04356523976,
415.4064636,0.04854123667,
415.1747742,0.04472633824,
414.9818115,0.04939323291,
414.7887573,0.04150502011,
414.5957031,0.04595971853,
414.4026184,0.04815886915,
414.2096252,0.04397457466,
413.9779053,0.04794944078,
413.7848816,0.05061157048,
413.5918274,0.04693166539,
413.3987427,0.05192592368,
413.205658,0.04456602409,
412.973938,0.04416069016,
412.7808533,0.0450835526,
412.5877075,0.05340638012,
412.3946228,0.05204733089,
412.2015381,0.04845631495,
412.0083923,0.05136647075,
411.7766113,0.04900318757,
411.5834656,0.0485342592,
411.3903809,0.04657240957,
411.1972046,0.04830121621,
411.0040588,0.05343793705,
410.7723083,0.04878790677,
410.5791016,0.05006635562,
